Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2017,5,23,18,30,17.900000000000002,0,0,0,0,17.3,0,0,0,0,254,96.57000000000001,133.31,0.2,872,3.3000000000000003,131,1.6
2017,5,23,19,30,17.7,0,0,0,0,17.400000000000002,0,0,0,0,254,98.26,146.68,0.2,872,3.4000000000000004,136,1.7000000000000002
2017,5,23,20,30,17.6,0,0,0,0,17.400000000000002,0,0,0,0,255,98.9,158.53,0.2,871,3.5,135,2.2
2017,5,23,21,30,17.6,0,0,0,0,17.400000000000002,0,0,0,0,255,98.97,164.68,0.2,871,3.4000000000000004,129,2.6
2017,5,23,22,30,17.400000000000002,0,0,0,0,17.400000000000002,0,0,0,0,256,99.81,159.21,0.2,871,3.3000000000000003,121,2.7
2017,5,23,23,30,17.3,0,0,0,0,17.1,0,0,0,0,256,98.83,147.56,0.2,870,3.2,117,2.7
2017,5,24,0,30,16.5,0,0,0,0,16.5,0,0,0,0,256,100,134.24,0.2,871,2.8000000000000003,108,2.4000000000000004
2017,5,24,1,30,15.9,0,0,0,0,15.9,0,0,0,0,256,100,120.42,0.2,871,2.7,103,2.2
2017,5,24,2,30,15.4,0,0,0,0,15.4,0,0,0,0,255,100,106.42,0.2,872,2.6,98,1.8
2017,5,24,3,30,15.600000000000001,0,0,0,0,15.200000000000001,0,0,0,0,255,97.59,92.41,0.2,872,2.5,96,2.2
2017,5,24,4,30,17,35,631,161,0,15.4,35,631,0,161,254,90.41,78.45,0.2,873,2.5,100,3.4000000000000004
2017,5,24,5,30,19.400000000000002,50,819,398,3,15.4,171,57,0,195,254,77.7,64.87,0.2,873,2.5,106,4.2
2017,5,24,6,30,22.1,59,902,617,3,14.9,183,9,0,189,254,63.71,51.79,0.2,873,2.5,108,4.4
2017,5,24,7,30,24.3,64,945,790,3,14.700000000000001,377,126,0,473,254,54.910000000000004,39.82,0.2,873,2.5,111,4.3
2017,5,24,8,30,25.900000000000002,67,967,901,3,14.600000000000001,365,37,0,396,254,49.660000000000004,30.35,0.2,872,2.5,115,4.3
2017,5,24,9,30,27,84,953,939,3,14.5,464,165,0,612,255,46.42,26.26,0.2,871,2.6,119,4.3
2017,5,24,10,30,27.5,81,949,904,3,14.5,357,33,0,385,255,44.92,29.86,0.2,870,2.6,123,4.4
2017,5,24,11,30,27.200000000000003,76,929,798,3,14.4,371,88,0,439,255,45.4,39.07,0.2,869,2.6,126,4.5
2017,5,24,12,30,26.3,73,878,626,3,14.3,192,11,0,198,254,47.64,50.92,0.2,869,2.6,128,4.6000000000000005
2017,5,24,13,30,24.700000000000003,63,789,410,3,14.3,170,39,0,187,254,52.32,63.940000000000005,0.2,869,2.6,128,4.6000000000000005
2017,5,24,14,30,22.3,44,594,173,1,14.4,44,594,0,173,254,60.89,77.5,0.2,870,2.5,127,4.2
2017,5,24,15,30,20,0,0,0,1,14.700000000000001,0,0,0,0,254,71.4,91.44,0.2,870,2.3000000000000003,125,3.6
2017,5,24,16,30,18.2,0,0,0,0,15,0,0,0,0,255,81.84,105.43,0.2,871,2.2,121,3.2
2017,5,24,17,30,17.1,0,0,0,0,15.3,0,0,0,0,256,89.21000000000001,119.42,0.2,871,2,119,3
2017,5,24,18,30,16.3,0,0,0,0,15.5,0,0,0,0,256,94.8,133.25,0.2,871,1.9000000000000001,118,2.8000000000000003
2017,5,24,19,30,15.9,0,0,0,0,15.4,0,0,0,0,257,96.83,146.59,0.2,871,1.9000000000000001,118,2.6
2017,5,24,20,30,15.5,0,0,0,0,15.3,0,0,0,0,257,98.61,158.39000000000001,0.2,871,1.9000000000000001,119,2.4000000000000004
2017,5,24,21,30,15.3,0,0,0,0,15.200000000000001,0,0,0,0,258,99.68,164.5,0.2,871,1.9000000000000001,118,2.1
2017,5,24,22,30,15.200000000000001,0,0,0,0,15.200000000000001,0,0,0,0,258,99.93,159.1,0.2,870,2,119,1.8
2017,5,24,23,30,15.100000000000001,0,0,0,0,15.100000000000001,0,0,0,0,258,100,147.5,0.2,870,2,119,1.6
2017,5,25,0,30,14.700000000000001,0,0,0,0,14.700000000000001,0,0,0,0,258,100,134.23,0.21,870,2.1,120,1.2000000000000002
2017,5,25,1,30,14.700000000000001,0,0,0,0,14.700000000000001,0,0,0,0,257,100,120.42,0.21,870,2.1,121,1.4000000000000001
2017,5,25,2,30,14.700000000000001,0,0,0,0,14.700000000000001,0,0,0,0,257,100,106.44,0.21,871,2.2,122,1.6
2017,5,25,3,30,15.4,0,0,0,0,14.9,0,0,0,0,256,96.99000000000001,92.45,0.21,871,2.2,122,2.2
2017,5,25,4,30,17.1,39,608,160,0,15.200000000000001,39,608,0,160,256,88.45,78.51,0.21,872,2.2,123,3.2
2017,5,25,5,30,19.6,56,809,399,3,15.100000000000001,158,29,0,170,255,75.38,64.94,0.21,872,2.2,127,3.7
2017,5,25,6,30,22.3,75,877,616,3,14.700000000000001,280,95,0,339,255,61.99,51.89,0.21,872,2.2,130,3.8000000000000003
2017,5,25,7,30,24.5,83,924,791,3,14.3,378,195,0,527,255,52.89,39.95,0.21,872,2.2,133,3.7
2017,5,25,8,30,26.3,88,947,904,1,13.9,88,947,0,904,255,46.45,30.52,0.21,871,2.2,136,3.7
2017,5,25,9,30,27.400000000000002,88,957,944,3,13.5,457,123,3,567,256,42.37,26.44,0.21,870,2.2,139,3.7
2017,5,25,10,30,28,84,954,910,0,13.100000000000001,84,954,0,910,256,39.77,30,0.21,869,2.2,140,3.8000000000000003
2017,5,25,11,30,27.8,79,934,803,0,12.700000000000001,79,934,0,803,256,39.24,39.160000000000004,0.21,868,2.2,140,3.9000000000000004
2017,5,25,12,30,27,71,892,632,0,12.5,71,892,0,632,256,40.71,50.980000000000004,0.21,868,2.2,139,4
2017,5,25,13,30,25.400000000000002,59,813,415,0,12.600000000000001,59,813,0,415,256,44.84,63.97,0.21,868,2.2,137,4
2017,5,25,14,30,22.8,40,634,177,0,12.9,40,634,0,177,257,53.49,77.51,0.21,868,2.1,133,3.3000000000000003
2017,5,25,15,30,20.200000000000003,0,0,0,0,13.9,0,0,0,0,257,67.26,91.43,0.21,869,2.1,129,2.9000000000000004
2017,5,25,16,30,18.7,0,0,0,0,14.700000000000001,0,0,0,0,257,77.39,105.41,0.21,870,2,124,3
2017,5,25,17,30,17.6,0,0,0,0,15.3,0,0,0,0,257,86.3,119.38,0.21,870,1.9000000000000001,120,2.9000000000000004
2017,5,25,18,30,16.8,0,0,0,0,15.700000000000001,0,0,0,0,257,93.3,133.19,0.21,871,1.8,117,2.9000000000000004
2017,5,25,19,30,16.2,0,0,0,0,15.8,0,0,0,0,257,97.42,146.5,0.21,871,1.7000000000000002,115,2.9000000000000004
2017,5,25,20,30,15.700000000000001,0,0,0,0,15.600000000000001,0,0,0,0,258,99.33,158.25,0.21,870,1.6,115,2.7
2017,5,25,21,30,15.3,0,0,0,0,15.3,0,0,0,0,258,100,164.32,0.21,870,1.6,115,2.5
2017,5,25,22,30,15,0,0,0,0,15,0,0,0,0,259,100,158.99,0.21,870,1.5,115,2.5
2017,5,25,23,30,14.8,0,0,0,0,14.700000000000001,0,0,0,0,259,99.62,147.45000000000002,0.21,869,1.5,116,2.4000000000000004
2017,5,26,0,30,14.4,0,0,0,0,14.4,0,0,0,0,258,100,134.21,0.21,869,1.5,118,2.2
2017,5,26,1,30,14.100000000000001,0,0,0,0,14.100000000000001,0,0,1,0,257,100,120.43,0.21,870,1.4000000000000001,120,2.1
2017,5,26,2,30,13.8,0,0,0,0,13.8,0,0,0,0,257,100,106.47,0.21,870,1.4000000000000001,122,1.9000000000000001
2017,5,26,3,30,14.100000000000001,0,0,0,0,13.8,0,0,0,0,256,97.98,92.49,0.21,871,1.4000000000000001,122,2.3000000000000003
2017,5,26,4,30,15.8,41,614,163,0,14,41,614,0,163,255,89.25,78.56,0.21,872,1.3,124,3.1
2017,5,26,5,30,18.6,60,822,407,0,13.9,60,822,0,407,255,74.31,65.01,0.21,872,1.3,127,3.6
2017,5,26,6,30,21.700000000000003,70,913,632,0,12,70,913,0,632,255,54.2,51.99,0.21,872,1.3,128,3.6
2017,5,26,7,30,24.200000000000003,76,960,810,0,10.100000000000001,76,960,0,810,255,40.83,40.08,0.21,872,1.3,127,3.4000000000000004
2017,5,26,8,30,25.900000000000002,78,981,922,0,8.9,78,981,0,922,255,34.07,30.68,0.21,871,1.4000000000000001,127,3.2
2017,5,26,9,30,27.1,82,985,963,0,8.200000000000001,82,985,0,963,255,30.35,26.62,0.21,870,1.4000000000000001,127,3
2017,5,26,10,30,27.700000000000003,83,974,925,0,7.800000000000001,83,974,0,925,256,28.5,30.14,0.21,869,1.5,127,2.9000000000000004
2017,5,26,11,30,27.700000000000003,81,945,813,0,7.6000000000000005,81,945,0,813,256,28.13,39.25,0.21,868,1.6,126,2.9000000000000004
2017,5,26,12,30,27,75,900,641,0,7.6000000000000005,75,900,0,641,256,29.26,51.03,0.21,868,1.6,125,2.9000000000000004
2017,5,26,13,30,25.6,63,810,418,0,7.800000000000001,63,810,0,418,256,32.28,64,0.21,868,1.7000000000000002,125,2.9000000000000004
2017,5,26,14,30,22.5,43,621,177,0,8.9,43,621,0,177,256,41.97,77.52,0.21,868,1.8,126,2.3000000000000003
2017,5,26,15,30,19.5,0,0,0,0,11.8,0,0,0,0,257,60.910000000000004,91.42,0.21,869,1.8,126,2.2
2017,5,26,16,30,18.1,0,0,0,0,12.700000000000001,0,0,0,0,257,70.66,105.38,0.21,869,1.9000000000000001,123,2.7
2017,5,26,17,30,17.1,0,0,0,0,13.700000000000001,0,0,0,0,257,80.62,119.34,0.21,870,1.9000000000000001,120,2.7
2017,5,26,18,30,16.2,0,0,0,0,14.4,0,0,0,0,256,88.97,133.12,0.21,870,1.9000000000000001,117,2.3000000000000003
2017,5,26,19,30,15.600000000000001,0,0,0,0,14.700000000000001,0,0,0,0,256,94.5,146.4,0.21,871,1.9000000000000001,117,2
2017,5,26,20,30,15.200000000000001,0,0,0,0,14.9,0,0,0,0,256,97.79,158.11,0.21,871,1.9000000000000001,119,1.9000000000000001
2017,5,26,21,30,14.9,0,0,0,0,14.8,0,0,0,0,256,99.64,164.15,0.21,871,1.9000000000000001,122,1.7000000000000002
2017,5,26,22,30,14.700000000000001,0,0,0,0,14.700000000000001,0,0,0,0,255,100,158.88,0.21,870,1.9000000000000001,125,1.7000000000000002
2017,5,26,23,30,14.700000000000001,0,0,0,0,14.600000000000001,0,0,0,0,255,99.31,147.4,0.21,870,1.9000000000000001,127,1.7000000000000002
2017,5,27,0,30,14.4,0,0,0,0,14.4,0,0,0,0,254,100,134.19,0.21,870,2,128,1.6
2017,5,27,1,30,14.200000000000001,0,0,0,0,14.200000000000001,0,0,0,0,254,100,120.43,0.21,870,2,126,1.5
2017,5,27,2,30,14,0,0,0,0,14,0,0,0,0,253,100,106.49000000000001,0.21,871,2,124,1.3
2017,5,27,3,30,14.5,0,0,0,0,14.100000000000001,0,0,0,0,252,97.47,92.53,0.21,871,2.1,124,1.7000000000000002
2017,5,27,4,30,16.2,44,562,154,0,14.600000000000001,44,562,0,154,252,90.43,78.62,0.21,872,2.2,127,2.5
2017,5,27,5,30,19.200000000000003,64,775,391,7,15.3,161,314,3,293,252,77.93,65.09,0.21,872,2.3000000000000003,130,2.7
2017,5,27,6,30,22.700000000000003,75,870,609,0,14.5,75,870,0,609,253,59.660000000000004,52.08,0.21,872,2.4000000000000004,131,2.4000000000000004
2017,5,27,7,30,25.400000000000002,81,916,780,0,13.200000000000001,81,916,0,780,253,46.78,40.2,0.21,872,2.6,136,2
2017,5,27,8,30,27.1,84,939,890,1,12.700000000000001,84,939,0,890,253,40.95,30.84,0.21,871,2.7,144,1.9000000000000001
2017,5,27,9,30,28.3,90,937,927,7,12.4,402,415,3,772,254,37.480000000000004,26.78,0.21,870,2.8000000000000003,148,1.8
2017,5,27,10,30,28.8,90,926,890,7,12.200000000000001,377,422,3,742,254,35.94,30.27,0.21,869,3,151,1.8
2017,5,27,11,30,28.700000000000003,87,899,782,0,12.100000000000001,87,899,0,782,254,35.96,39.34,0.21,868,3.1,150,1.8
2017,5,27,12,30,27.900000000000002,79,851,613,7,12.200000000000001,239,432,3,510,254,37.89,51.08,0.21,868,3.2,146,1.9000000000000001
2017,5,27,13,30,26.5,68,756,399,3,12.5,147,11,0,152,254,41.76,64.02,0.21,868,3.3000000000000003,138,1.9000000000000001
2017,5,27,14,30,24.3,47,554,166,0,13.700000000000001,47,554,0,166,254,51.46,77.53,0.21,868,3.3000000000000003,132,1.7000000000000002
2017,5,27,15,30,22.1,0,0,0,0,16,0,0,0,0,254,68.51,91.41,0.21,869,3.4000000000000004,127,1.8
2017,5,27,16,30,20.8,0,0,0,7,16.3,0,0,0,0,254,75.42,105.35000000000001,0.21,870,3.5,122,2.3000000000000003
2017,5,27,17,30,19.8,0,0,0,7,17,0,0,0,0,254,83.69,119.29,0.21,870,3.6,119,2.6
2017,5,27,18,30,19.1,0,0,0,4,17.5,0,0,0,0,254,90.65,133.06,0.21,871,3.6,116,2.7
2017,5,27,19,30,18.7,0,0,0,4,17.8,0,0,0,0,254,94.57000000000001,146.31,0.21,871,3.7,115,2.5
2017,5,27,20,30,18.400000000000002,0,0,0,7,17.8,0,0,0,0,255,96.54,157.98,0.21,871,3.7,115,2.3000000000000003
2017,5,27,21,30,18.2,0,0,0,4,17.8,0,0,0,0,256,97.45,163.98,0.21,870,3.7,115,2.2
2017,5,27,22,30,18,0,0,0,7,17.7,0,0,0,0,257,98.39,158.78,0.21,870,3.6,116,2.1
2017,5,27,23,30,17.900000000000002,0,0,0,7,17.7,0,0,0,0,257,98.46000000000001,147.36,0.21,870,3.6,117,2
2017,5,28,0,30,17.6,0,0,0,4,17.5,0,0,0,0,256,99.55,134.18,0.21,870,3.5,120,1.9000000000000001
2017,5,28,1,30,17.400000000000002,0,0,0,4,17.400000000000002,0,0,0,0,255,99.86,120.44,0.21,870,3.5,122,2
2017,5,28,2,30,17.2,0,0,0,0,17.2,0,0,0,0,254,100,106.52,0.21,871,3.4000000000000004,120,1.9000000000000001
2017,5,28,3,30,17.400000000000002,0,0,0,0,17,0,0,0,0,253,97.66,92.57000000000001,0.21,871,3.3000000000000003,118,2.1
2017,5,28,4,30,18.400000000000002,47,496,145,3,17.2,27,0,3,27,253,92.58,78.68,0.21,872,3.3000000000000003,119,2.9000000000000004
2017,5,28,5,30,20.400000000000002,72,723,375,3,17.400000000000002,109,0,0,109,253,82.72,65.16,0.21,873,3.3000000000000003,122,3.4000000000000004
2017,5,28,6,30,22.900000000000002,85,828,592,3,16.900000000000002,266,64,0,305,253,69.05,52.18,0.21,873,3.2,128,3.4000000000000004
2017,5,28,7,30,25.1,91,883,764,3,16.1,372,123,0,466,253,57.27,40.33,0.21,872,3.2,136,3.2
2017,5,28,8,30,26.5,95,911,876,7,15.4,373,442,3,752,253,50.43,30.990000000000002,0.21,872,3.2,144,3.1
2017,5,28,9,30,27.3,117,885,906,3,15,458,144,3,587,253,47.1,26.95,0.21,871,3.3000000000000003,152,3
2017,5,28,10,30,27.6,115,877,872,3,14.9,439,142,3,562,253,45.88,30.400000000000002,0.21,870,3.3000000000000003,156,3
2017,5,28,11,30,27.400000000000002,111,850,767,0,14.8,111,850,0,767,252,46.21,39.42,0.21,869,3.3000000000000003,158,3.1
2017,5,28,12,30,26.5,102,792,600,7,14.9,246,414,3,505,251,48.88,51.13,0.21,869,3.3000000000000003,156,3.1
2017,5,28,13,30,25.1,84,694,388,3,15,186,172,0,261,0.25,53.68,64.05,0.21,869,3.4000000000000004,151,3
2017,5,28,14,30,23.1,55,481,159,0,15.5,55,481,0,159,0.25,62.160000000000004,77.53,0.21,869,3.4000000000000004,144,2.3000000000000003
2017,5,28,15,30,21.200000000000003,0,0,0,3,16.7,0,0,0,0,251,75.65,91.39,0.21,870,3.4000000000000004,135,2
2017,5,28,16,30,20,0,0,0,0,17,0,0,0,0,252,83.11,105.32000000000001,0.21,871,3.4000000000000004,125,2.2
2017,5,28,17,30,19,0,0,0,0,17.400000000000002,0,0,0,0,253,90.27,119.25,0.21,871,3.4000000000000004,119,2.4000000000000004
2017,5,28,18,30,18.400000000000002,0,0,0,0,17.7,0,0,0,0,254,95.47,132.99,0.21,872,3.3000000000000003,115,2.4000000000000004
2017,5,28,19,30,18,0,0,0,0,17.7,0,0,0,0,254,98.35000000000001,146.22,0.21,872,3.3000000000000003,113,2.4000000000000004
2017,5,28,20,30,17.6,0,0,0,0,17.6,0,0,0,0,255,99.88,157.84,0.21,871,3.2,114,2.3000000000000003
2017,5,28,21,30,17.3,0,0,0,0,17.3,0,0,0,0,255,100,163.82,0.21,871,3.2,115,2.3000000000000003
2017,5,28,22,30,17,0,0,0,0,17,0,0,0,0,255,100,158.69,0.21,871,3.1,117,2.3000000000000003
2017,5,28,23,30,16.8,0,0,0,0,16.8,0,0,0,0,255,99.93,147.32,0.21,870,3.1,118,2.3000000000000003
2017,5,29,0,30,16.400000000000002,0,0,0,0,16.400000000000002,0,0,0,0,255,100,134.17000000000002,0.21,870,3,117,2.1
2017,5,29,1,30,16.2,0,0,0,0,16.2,0,0,0,0,255,100,120.46000000000001,0.21,871,3,115,2
2017,5,29,2,30,16,0,0,0,0,16,0,0,0,0,255,100,106.55,0.21,871,3,112,1.9000000000000001
2017,5,29,3,30,16.3,0,0,0,0,16,0,0,0,0,254,97.9,92.62,0.21,872,3,110,2.3000000000000003
2017,5,29,4,30,17.7,38,577,151,0,16.3,38,577,0,151,254,91.64,78.74,0.21,872,3,112,3.2
2017,5,29,5,30,20,56,783,384,1,16.6,56,783,0,384,253,80.98,65.24,0.21,873,3,117,3.7
2017,5,29,6,30,22.6,66,873,600,3,16,251,43,0,277,252,66.37,52.27,0.21,873,3,125,4
2017,5,29,7,30,24.8,71,921,772,1,15.3,71,921,0,772,252,55.42,40.45,0.21,872,3,132,4.1000000000000005
2017,5,29,8,30,26.200000000000003,74,945,883,3,15,426,106,0,517,252,49.980000000000004,31.14,0.21,871,3,137,4.1000000000000005
2017,5,29,9,30,27,75,953,923,3,14.8,429,72,3,493,252,47.300000000000004,27.1,0.21,871,3,139,4.1000000000000005
2017,5,29,10,30,27.3,74,945,888,3,14.8,380,45,0,419,252,46.410000000000004,30.52,0.21,870,3.1,139,4.1000000000000005
2017,5,29,11,30,26.900000000000002,71,923,783,0,14.8,71,923,0,783,252,47.46,39.5,0.21,870,3.1,138,4.1000000000000005
2017,5,29,12,30,26,75,858,613,3,14.8,156,5,0,159,251,50.1,51.17,0.21,869,3.2,136,4.1000000000000005
2017,5,29,13,30,24.400000000000002,64,768,400,3,14.9,160,24,0,170,252,55.410000000000004,64.06,0.21,870,3.2,134,3.9000000000000004
2017,5,29,14,30,22.3,44,569,167,1,15.200000000000001,44,569,0,167,252,64.17,77.53,0.21,870,3.3000000000000003,130,3.2
2017,5,29,15,30,20.3,0,0,0,0,16.1,0,0,0,0,252,76.96000000000001,91.38,0.21,871,3.3000000000000003,126,2.5
2017,5,29,16,30,18.900000000000002,0,0,0,0,16.6,0,0,0,0,252,86.59,105.29,0.21,872,3.2,121,2.4000000000000004
2017,5,29,17,30,18.1,0,0,0,0,16.8,0,0,0,0,252,92.26,119.2,0.21,872,3.2,116,2.4000000000000004
2017,5,29,18,30,17.5,0,0,0,0,16.900000000000002,0,0,0,0,252,96.31,132.93,0.21,873,3.2,112,2.4000000000000004
2017,5,29,19,30,17,0,0,0,0,16.8,0,0,0,0,252,98.88,146.13,0.21,873,3.1,109,2.3000000000000003
2017,5,29,20,30,16.7,0,0,0,0,16.6,0,0,0,0,252,99.5,157.71,0.21,873,3.1,109,2.3000000000000003
2017,5,29,21,30,16.400000000000002,0,0,0,0,16.3,0,0,0,0,252,99.65,163.67000000000002,0.21,872,3.1,112,2.4000000000000004
2017,5,29,22,30,16.1,0,0,0,0,16.1,0,0,0,0,252,99.88,158.59,0.21,872,3,117,2.4000000000000004
2017,5,29,23,30,15.9,0,0,0,0,15.8,0,0,0,0,253,99.37,147.28,0.21,872,3,119,2.4000000000000004
2017,5,30,0,30,15.4,0,0,0,0,15.4,0,0,0,0,253,100,134.17000000000002,0.22,872,2.9000000000000004,123,2.6
2017,5,30,1,30,15,0,0,0,0,15,0,0,0,0,253,100,120.47,0.22,872,2.8000000000000003,124,2.6
2017,5,30,2,30,14.700000000000001,0,0,0,1,14.700000000000001,0,0,0,0,253,100,106.58,0.22,873,2.8000000000000003,123,2.5
2017,5,30,3,30,15,0,0,0,3,14.5,0,0,0,0,252,96.83,92.66,0.22,873,2.8000000000000003,120,2.6
2017,5,30,4,30,16.5,39,576,151,0,14.8,39,576,0,151,251,89.86,78.79,0.22,874,2.9000000000000004,121,3.5
2017,5,30,5,30,19,57,783,384,0,15.5,57,783,0,384,0.25,80.36,65.31,0.22,874,2.9000000000000004,126,4.4
2017,5,30,6,30,21.6,67,874,600,0,15.3,67,874,0,600,249,67.58,52.370000000000005,0.22,874,2.9000000000000004,128,4.800000000000001
2017,5,30,7,30,23.700000000000003,73,919,771,3,15,287,25,0,306,248,58.14,40.57,0.22,874,3,128,4.7
2017,5,30,8,30,25.200000000000003,76,943,882,0,15,76,943,0,882,248,53.1,31.28,0.22,873,3,128,4.7
2017,5,30,9,30,26.1,82,944,922,0,14.9,82,944,0,922,248,50.19,27.25,0.22,872,3,130,4.7
2017,5,30,10,30,26.3,81,937,888,0,14.9,81,937,0,888,248,49.370000000000005,30.64,0.22,871,3,132,4.7
2017,5,30,11,30,25.8,78,913,782,3,14.8,353,65,3,403,248,50.800000000000004,39.57,0.22,870,3.1,134,4.6000000000000005
2017,5,30,12,30,24.8,69,874,616,0,14.9,69,874,0,616,248,54.21,51.21,0.22,870,3.1,134,4.5
2017,5,30,13,30,23.3,59,789,404,1,15,59,789,0,404,248,59.730000000000004,64.08,0.22,871,3.1,134,4.3
2017,5,30,14,30,21.200000000000003,41,599,171,0,15.3,41,599,0,171,249,68.94,77.52,0.22,871,3.1,133,3.4000000000000004
2017,5,30,15,30,19.400000000000002,0,0,0,0,16,0,0,0,0,0.25,80.52,91.36,0.22,872,3,131,2.6
2017,5,30,16,30,18.2,0,0,0,0,16.400000000000002,0,0,0,0,251,89.05,105.26,0.22,872,3,129,2.4000000000000004
2017,5,30,17,30,17.400000000000002,0,0,0,0,16.6,0,0,0,0,251,94.83,119.15,0.22,873,2.9000000000000004,129,2.4000000000000004
2017,5,30,18,30,16.900000000000002,0,0,0,0,16.6,0,0,0,0,251,97.82000000000001,132.86,0.22,873,2.8000000000000003,129,2.4000000000000004
2017,5,30,19,30,16.400000000000002,0,0,0,0,16.400000000000002,0,0,0,0,0.25,99.7,146.04,0.22,873,2.8000000000000003,130,2.3000000000000003
2017,5,30,20,30,16.1,0,0,0,0,16.1,0,0,0,0,0.25,99.78,157.59,0.22,873,2.7,130,2.3000000000000003
2017,5,30,21,30,15.700000000000001,0,0,0,0,15.700000000000001,0,0,0,0,0.25,100,163.52,0.22,873,2.7,132,2.2
2017,5,30,22,30,15.4,0,0,0,0,15.4,0,0,0,0,251,100,158.51,0.22,873,2.6,132,2.1
2017,5,30,23,30,15.3,0,0,0,0,15.200000000000001,0,0,0,0,252,99.47,147.25,0.22,872,2.6,132,2.1
2017,5,31,0,30,14.9,0,0,0,0,14.9,0,0,0,0,252,100,134.16,0.22,872,2.5,132,2.2
2017,5,31,1,30,14.5,0,0,0,0,14.5,0,0,0,0,253,100,120.49000000000001,0.22,872,2.4000000000000004,132,2.3000000000000003
2017,5,31,2,30,14.200000000000001,0,0,0,0,14.200000000000001,0,0,0,0,253,100,106.61,0.22,873,2.3000000000000003,131,2.2
2017,5,31,3,30,14.600000000000001,0,0,0,0,14.100000000000001,0,0,0,0,253,96.71000000000001,92.71000000000001,0.22,873,2.3000000000000003,129,2.5
2017,5,31,4,30,16.1,39,585,152,0,14.4,39,585,0,152,252,89.8,78.85000000000001,0.22,874,2.4000000000000004,131,3.5
2017,5,31,5,30,18.6,57,795,388,0,15,57,795,0,388,251,79.56,65.39,0.22,874,2.4000000000000004,135,4.4
2017,5,31,6,30,21.200000000000003,66,886,606,0,14.600000000000001,66,886,0,606,251,65.83,52.46,0.22,874,2.4000000000000004,137,4.7
2017,5,31,7,30,23.3,73,929,777,3,14.100000000000001,366,108,3,448,0.25,56.14,40.68,0.22,874,2.5,137,4.6000000000000005
2017,5,31,8,30,24.700000000000003,78,951,889,3,13.9,394,59,0,445,249,51.19,31.42,0.22,873,2.5,137,4.5
2017,5,31,9,30,25.6,90,943,927,3,13.9,446,104,3,538,249,48.38,27.400000000000002,0.22,872,2.5,136,4.3
2017,5,31,10,30,26,89,934,892,3,13.9,378,44,0,416,249,47.21,30.740000000000002,0.22,872,2.6,135,4.2
2017,5,31,11,30,25.700000000000003,85,912,787,3,13.8,336,48,0,373,248,47.88,39.63,0.22,871,2.6,134,4.1000000000000005
2017,5,31,12,30,24.900000000000002,79,863,619,3,13.9,260,46,0,289,248,50.4,51.24,0.22,871,2.6,133,4
2017,5,31,13,30,23.6,66,774,405,3,14,179,68,0,209,248,54.870000000000005,64.09,0.22,871,2.6,133,3.9000000000000004
2017,5,31,14,30,21.5,45,581,171,0,14.200000000000001,45,581,1,171,249,63.050000000000004,77.52,0.22,871,2.6,132,3.2
2017,5,31,15,30,19.5,0,0,0,0,14.8,0,0,1,0,0.25,74.49,91.34,0.22,872,2.6,132,2.7
2017,5,31,16,30,18.1,0,0,0,0,15.3,0,0,0,0,0.25,83.82000000000001,105.22,0.22,872,2.5,130,2.7
2017,5,31,17,30,17.2,0,0,0,0,15.700000000000001,0,0,0,0,251,91.10000000000001,119.10000000000001,0.22,873,2.4000000000000004,128,2.7
2017,5,31,18,30,16.6,0,0,0,0,16,0,0,0,0,251,96.08,132.8,0.22,873,2.4000000000000004,127,2.6
2017,5,31,19,30,16.1,0,0,0,0,16,0,0,0,0,251,99.09,145.95000000000002,0.22,873,2.3000000000000003,127,2.4000000000000004
2017,5,31,20,30,15.700000000000001,0,0,0,0,15.700000000000001,0,0,0,0,251,100,157.46,0.22,873,2.2,127,2.3000000000000003
2017,5,31,21,30,15.4,0,0,0,0,15.4,0,0,0,0,252,100,163.38,0.22,872,2.1,128,2.3000000000000003
2017,5,31,22,30,15,0,0,0,0,15,0,0,0,0,252,100,158.43,0.22,872,2,130,2.1
2017,5,31,23,30,14.8,0,0,0,0,14.8,0,0,0,0,252,100,147.22,0.22,871,2,130,2
2017,6,1,0,30,14.3,0,0,0,0,14.3,0,0,0,0,253,100,134.16,0.22,871,1.9000000000000001,131,2.1
2017,6,1,1,30,14,0,0,0,0,14,0,0,0,0,254,100,120.5,0.22,872,1.9000000000000001,131,2
2017,6,1,2,30,13.8,0,0,0,0,13.8,0,0,0,0,254,100,106.64,0.22,872,1.9000000000000001,130,2
2017,6,1,3,30,14.200000000000001,0,0,0,0,13.700000000000001,0,0,0,0,254,96.72,92.75,0.22,873,2,130,2.4000000000000004
2017,6,1,4,30,15.9,38,598,153,0,13.8,38,598,0,153,254,87.07000000000001,78.91,0.22,874,2.1,133,3.5
2017,6,1,5,30,18.6,57,800,389,0,13.700000000000001,57,800,0,389,253,73.22,65.46000000000001,0.22,874,2.2,137,4.1000000000000005
2017,6,1,6,30,21.3,74,868,602,0,13.4,74,868,0,602,253,60.79,52.550000000000004,0.22,874,2.4000000000000004,138,4.1000000000000005
2017,6,1,7,30,23.400000000000002,83,912,773,0,13.5,83,912,0,773,251,53.870000000000005,40.800000000000004,0.22,874,2.5,138,3.9000000000000004
